col_1,col_2,col_3,col_4,col_5,col_6,composite_z_index,composite_weighted_index,segment,cluster
12.0,22503,827.0,179.0,14,6,0.5456838755806844,0.0,baseline,0
191.0,1641,991.0,235.0,4,7,0.05411327133828717,0.0,baseline,0
365.0,10212,494.0,93.0,18,5,-0.1259158227044795,0.0,baseline,0
889.0,20369,1929.0,325.0,13,11,1.1752544628453256,0.0,top_5%,0
836.0,17652,391.0,58.0,5,4,0.00500441718513292,0.0,baseline,0
818.0,22167,1307.0,278.0,16,0,0.901375647911032,0.0,top_10%,0
746.0,2822,423.0,232.0,18,10,-0.13923954907170594,0.0,baseline,0
555.0,23688,1376.0,371.0,14,10,1.1421548416246705,0.0,top_5%,0
28.0,21144,937.0,163.0,15,7,0.5181223954912512,0.0,baseline,0
274.0,21989,1277.0,339.0,10,11,0.9925732423334124,0.0,top_5%,0
786.0,21322,1113.0,88.0,14,1,0.46002058974854787,0.0,baseline,0
210.0,22696,1939.0,329.0,5,3,1.259368735011513,0.0,top_5%,0
421.0,22451,507.0,112.0,5,8,0.29805668882473446,0.0,baseline,0
276.0,1819,731.0,178.0,18,7,-0.14474498384662787,0.0,baseline,0
24.0,18259,1782.0,341.0,7,10,1.079029038557003,0.0,top_5%,0
649.0,10195,52.0,35.0,7,2,-0.40491265837438317,0.0,baseline,0
230.0,19181,1501.0,477.0,4,8,1.238411414010686,0.0,top_5%,0
7.0,2665,682.0,489.0,13,4,0.41541679575835266,0.0,baseline,0
2.0,6788,556.0,203.0,4,9,-0.013343046203833892,0.0,baseline,0
574.0,12681,947.0,215.0,19,9,0.34839789808923904,0.0,baseline,0
762.0,22673,577.0,343.0,15,8,0.7435754139640108,0.0,baseline,0
32.0,448,159.0,62.0,15,7,-0.6209590970294555,0.0,baseline,0
760.0,15037,1189.0,430.0,17,2,0.9006514727454511,0.0,top_10%,0
829.0,7800,603.0,452.0,18,8,0.47989362119568774,0.0,baseline,0
737.0,24260,1073.0,339.0,15,4,0.9829768473764635,0.0,top_5%,0
152.0,11231,1421.0,179.0,19,2,0.42658466551373175,0.0,baseline,0
974.0,24447,1899.0,494.0,15,10,1.5921370363796168,0.0,top_5%,0
831.0,19384,165.0,114.0,19,11,0.06959087688216509,0.0,baseline,0
243.0,6764,1230.0,131.0,9,0,0.12494526282997133,0.0,baseline,0
265.0,203,769.0,147.0,5,9,-0.23559409044173651,0.0,baseline,0
514.0,11313,895.0,413.0,5,2,0.6367066973746145,0.0,baseline,0
591.0,8944,925.0,419.0,7,1,0.5847365337084918,0.0,baseline,0
593.0,5651,1861.0,79.0,11,5,0.24777194306214428,0.0,baseline,0
862.0,4999,705.0,149.0,17,4,-0.10665853070848137,0.0,baseline,0
79.0,3,2.2,22.0,18,35778,-0.059265090073519655,0.0,baseline,1
29.0,6,1.6,59.0,37,38638,0.06307359970600687,0.0,baseline,1
34.0,8,3.7,73.0,14,14261,-0.39429776547262524,0.0,baseline,1
44.0,2,6.5,87.0,3,34976,0.04209974093930041,0.0,baseline,1
65.0,9,5.6,67.0,14,33017,-0.03243047511393585,0.0,baseline,1
16.0,2,8.8,50.0,36,9391,-0.5298898238317156,0.0,baseline,1
92.0,4,2.9,30.0,32,16584,-0.4251633305297132,0.0,baseline,1
77.0,2,10.8,44.0,47,5503,-0.6168282085154022,0.0,baseline,1
31.0,4,11.6,91.0,36,19440,-0.2566322605578221,0.0,baseline,1
51.0,1,10.6,51.0,4,2775,-0.6585612527083359,0.0,baseline,1
36.0,3,8.6,99.0,43,34260,0.05011164410356167,0.0,baseline,1
58.0,4,4.1,56.0,12,18665,-0.33720629372127237,0.0,baseline,1
89.0,5,2.6,83.0,9,36022,0.05426677615682837,0.0,baseline,1
68.0,8,7.0,51.0,29,39276,0.0636970504908915,0.0,baseline,1
44.0,3,7.4,47.0,12,11670,-0.49057753120044534,0.0,baseline,1
61.0,1,2.1,75.0,11,145,-0.671381078814266,0.0,baseline,1
40.0,7,4.6,44.0,46,2277,-0.6830700955502054,0.0,baseline,1
68.0,1,5.8,94.0,32,10400,-0.4328683735376406,0.0,baseline,1
74.0,8,6.8,96.0,25,36829,0.09513907071324773,0.0,baseline,1
48.0,2,6.3,95.0,48,30335,-0.03574007114819858,0.0,baseline,1
22.0,6,6.4,79.0,19,2857,-0.6086526837662889,0.0,baseline,1
69.0,8,2.6,35.0,45,4355,-0.65864921355296,0.0,baseline,1
94.0,4,0.2,57.0,19,13632,-0.43673070610903864,0.0,baseline,1
85.0,6,3.2,70.0,37,37700,0.06467738580662319,0.0,baseline,1
81.0,3,5.4,82.0,30,37804,0.08885587805873252,0.0,baseline,1
20.0,7,4.9,41.0,18,28598,-0.16659233034531362,0.0,baseline,1
41.0,8,5.3,97.0,29,26180,-0.11474523461515124,0.0,baseline,1
51.0,5,9.4,55.0,38,24867,-0.2139252087433002,0.0,baseline,1
16.0,7,3.7,86.0,28,33082,0.0018285840824834587,0.0,baseline,1
66.0,8,0.1,66.0,39,3306,-0.6253059416514635,0.0,baseline,1
76.0,2,2.3,59.0,20,9613,-0.5120627043850459,0.0,baseline,1
86.0,7,9.9,84.0,31,17069,-0.3166540868019777,0.0,baseline,1
76.0,7,2.0,67.0,39,11262,-0.4651143762162267,0.0,baseline,1
10.0,2,6.7,82.0,11,15904,-0.3447275673124679,0.0,baseline,1
19.0,9,5.2,21.0,47,37466,-0.026208168441250762,0.0,baseline,1
63.0,3,10.5,36.0,30,38795,0.028720007171443684,0.0,baseline,1
94.0,4,7.9,34.0,33,37503,-0.0014440275090278065,0.0,baseline,1
77.0,9,4.2,55.0,13,4249,-0.6245189885422768,0.0,baseline,1
56.0,8,1.2,99.0,5,6664,-0.4996300101921946,0.0,baseline,1
91.0,5,8.1,86.0,0,24381,-0.1689472054481082,0.0,baseline,1
17.0,8,2.6,40.0,17,4917,-0.6386188057108837,0.0,baseline,1
70.0,9,1.5,69.0,8,23480,-0.21952715505022796,0.0,baseline,1
28.0,9,8.8,65.0,30,39039,0.0846405137484813,0.0,baseline,1
29.0,4,1.7,40.0,19,33963,-0.06339721292067121,0.0,baseline,1
67.0,3,4.3,92.0,43,32456,0.00020267919654901045,0.0,baseline,1
13.0,2,0.4,77.0,0,9843,-0.4762486298565376,0.0,baseline,1
35798.0,39,49.0,0.8,76,496,-0.7765791563318214,0.0,baseline,3
4388853.0,71,70.0,13.9,78,752,-0.7388763232823286,0.0,baseline,3
9.559999999999999e+68,29,61.0,15.0,108,1366,-0.7296402832151844,0.0,baseline,2
0.0,18,71.0,5.3,62,369,-0.7630311910192263,0.0,baseline,3
150269.0,25,70.0,12.8,50,1079,-0.7357980387703232,0.0,baseline,3
4366.0,63,49.0,9.8,90,776,-0.7542701434204256,0.0,baseline,3
187266.0,42,38.0,3.2,65,1451,-0.7576501998795324,0.0,baseline,3
8073.0,39,72.0,3.3,49,1093,-0.7511806607732063,0.0,baseline,3
1869280.0,71,47.0,13.5,95,1008,-0.7436336335291818,0.0,baseline,3
106.0,18526,1838.0,256.0,13,8,0.9584405212829912,0.0,top_10%,0
304.0,10098,1837.0,242.0,18,3,0.6679509440544842,0.0,baseline,0
928.0,11844,569.0,446.0,13,6,0.5829044616591038,0.0,baseline,0
425.0,6402,152.0,115.0,6,0,-0.3423455674332621,0.0,baseline,0
474.0,19097,113.0,444.0,16,0,0.6265536470868839,0.0,baseline,0
387.0,3489,489.0,225.0,16,1,-0.10471512346960124,0.0,baseline,0
236.0,18782,1412.0,130.0,4,1,0.5733738281736396,0.0,baseline,0
280.0,799,1348.0,94.0,5,0,-0.08168668774450474,0.0,baseline,0
579.0,11065,966.0,319.0,14,6,0.48998151679667645,0.0,baseline,0
102.0,19722,1670.0,443.0,14,2,1.2618607800335067,0.0,top_5%,0
376.0,12316,1568.0,138.0,11,2,0.44609281739885204,0.0,baseline,0
515.0,5562,759.0,483.0,4,6,0.5264427268920372,0.0,baseline,0
104.0,18374,1230.0,27.0,7,2,0.305231702315954,0.0,baseline,0
477.0,8500,1767.0,490.0,5,6,1.030999249653869,0.0,top_5%,0
888.0,22304,1674.0,38.0,14,5,0.624524458276979,0.0,baseline,0
253.0,6475,107.0,220.0,6,2,-0.17113547657179257,0.0,baseline,0
849.0,7828,1563.0,52.0,4,4,0.15005141055783022,0.0,baseline,0
555.0,24336,1918.0,171.0,15,5,1.0217008487835368,0.0,top_5%,0
310.0,1668,1815.0,470.0,17,5,0.7995503324287866,0.0,top_10%,0
677.0,24735,403.0,329.0,13,2,0.7144248443484278,0.0,baseline,0
762.0,22115,1735.0,52.0,4,2,0.667603731109407,0.0,baseline,0
106.0,18203,1858.0,311.0,4,5,1.0539563052710479,0.0,top_5%,0
284.0,23636,1883.0,438.0,8,7,1.4606407930381309,0.0,top_5%,0
421.0,6732,608.0,291.0,4,9,0.16200202954322335,0.0,baseline,0
7.0,22874,1179.0,430.0,8,1,1.1431750724893377,0.0,top_5%,0
832.0,14166,1715.0,223.0,16,11,0.7139034047080709,0.0,baseline,0
572.0,20700,1970.0,122.0,8,8,0.8408760969807126,0.0,top_10%,0
328.0,19126,693.0,23.0,5,6,0.10891869237137583,0.0,baseline,0
986.0,19702,1094.0,315.0,13,6,0.8052956600759094,0.0,top_10%,0
459.0,2328,1898.0,147.0,11,1,0.2787628474498442,0.0,baseline,0
713.0,2197,431.0,227.0,5,4,-0.1647366518484127,0.0,baseline,0
610.0,6681,922.0,256.0,16,2,0.22252813877353786,0.0,baseline,0
321.0,15410,615.0,181.0,15,0,0.24195202200531182,0.0,baseline,0
976.0,3485,77.0,317.0,18,0,-0.10462796863692886,0.0,baseline,0
389.0,8148,228.0,180.0,10,6,-0.14158415654107798,0.0,baseline,0
473.0,2934,1914.0,215.0,6,8,0.4252293864221255,0.0,baseline,0
828.0,16452,1481.0,313.0,14,6,0.852966616083993,0.0,top_10%,0
521.0,13783,461.0,16.0,11,2,-0.1636630540524362,0.0,baseline,0
913.0,1063,1450.0,361.0,6,11,0.4420774325606898,0.0,baseline,0
74.0,18379,1478.0,39.0,18,10,0.4252244860504072,0.0,baseline,0
695.0,16522,1254.0,434.0,7,9,0.9803871700243656,0.0,top_5%,0
598.0,15678,1968.0,294.0,11,0,0.9878217298656635,0.0,top_5%,0
17.0,700,627.0,386.0,4,6,0.1486783402280059,0.0,baseline,0
874.0,3517,1720.0,191.0,5,9,0.3239832893219773,0.0,baseline,0
123.0,9511,658.0,400.0,6,1,0.4629124715385693,0.0,baseline,0
992.0,5892,784.0,97.0,4,1,-0.13977359387276656,0.0,baseline,0
42.0,9,11.5,62.0,39,15291,-0.39031929867693993,0.0,baseline,1
17.0,6,2.7,73.0,8,15594,-0.36833656117963176,0.0,baseline,1
59.0,4,7.5,55.0,9,13124,-0.44746139592517664,0.0,baseline,1
23.0,1,8.8,88.0,39,39093,0.126359275417441,0.0,baseline,1
90.0,6,6.0,82.0,49,18792,-0.287637906749055,0.0,baseline,1
98.0,5,11.4,39.0,16,19999,-0.3380702668351332,0.0,baseline,1
74.0,8,9.5,51.0,4,37250,0.024532162451681022,0.0,baseline,1
79.0,3,5.9,80.0,31,11960,-0.4267416470416775,0.0,baseline,1
19.0,7,6.8,84.0,26,30829,-0.04515415808909201,0.0,baseline,1
39.0,9,3.2,28.0,41,19567,-0.3693192810723103,0.0,baseline,1
68.0,9,6.3,68.0,27,29243,-0.10517695602384997,0.0,baseline,1
35.0,3,8.5,36.0,35,27015,-0.20555773387154208,0.0,baseline,1
27.0,6,9.5,52.0,16,11425,-0.4856151501187763,0.0,baseline,1
38.0,4,10.9,36.0,4,35222,-0.04190833428168095,0.0,baseline,1
15.0,1,8.4,92.0,12,16208,-0.3202768711801932,0.0,baseline,1
21.0,9,10.8,78.0,31,4650,-0.5730538475597008,0.0,baseline,1
13.0,3,5.9,95.0,33,13821,-0.3631818478328017,0.0,baseline,1
41.0,8,8.3,96.0,29,5299,-0.529204380247566,0.0,baseline,1
96.0,2,7.8,25.0,18,39854,0.02904686334779788,0.0,baseline,1
93.0,3,2.3,53.0,0,35087,-0.017795142871365216,0.0,baseline,1
92.0,2,7.7,81.0,36,38873,0.1091462044443387,0.0,baseline,1
67.0,9,11.9,55.0,49,14994,-0.40849521252699417,0.0,baseline,1
88.0,8,11.7,63.0,31,7285,-0.5471755659057567,0.0,baseline,1
69.0,2,11.2,72.0,34,33989,-0.002273340967561932,0.0,baseline,1
90.0,2,5.6,95.0,3,868,-0.6200663210903756,0.0,baseline,1
15.0,7,0.1,87.0,5,16253,-0.33137869277019083,0.0,baseline,1
32.0,5,6.5,53.0,27,27653,-0.1634119312461681,0.0,baseline,1
41.0,7,10.7,27.0,25,3183,-0.6929244961403541,0.0,baseline,1
24.0,6,5.6,98.0,20,12440,-0.38524366378031094,0.0,baseline,1
72.0,8,7.6,66.0,35,10270,-0.4843025254657902,0.0,baseline,1
77.0,8,6.6,27.0,38,11842,-0.5228936622619941,0.0,baseline,1
65.0,3,11.5,24.0,40,36054,-0.04655045447758868,0.0,baseline,1
85.0,1,11.2,36.0,6,1899,-0.7023600119761244,0.0,baseline,1
14.0,1,8.7,99.0,30,4979,-0.5302736957235985,0.0,baseline,1
38.0,6,5.4,36.0,35,116,-0.7398424056495099,0.0,baseline,1
35.0,9,0.1,48.0,41,22446,-0.27792017891951115,0.0,baseline,1
38.0,4,10.7,81.0,49,10781,-0.4463969058543627,0.0,baseline,1
48.0,9,9.0,83.0,16,13854,-0.38244900416000766,0.0,baseline,1
15.0,1,3.9,23.0,36,20485,-0.3599895183043327,0.0,baseline,1
41.0,9,9.0,24.0,3,6013,-0.6427786477284685,0.0,baseline,1
61.0,2,11.6,27.0,40,26024,-0.2400063994391928,0.0,baseline,1
13.0,9,2.9,47.0,22,38932,0.04817147098730287,0.0,baseline,1
76.0,2,11.1,75.0,5,14544,-0.38238650784117834,0.0,baseline,1
40.0,2,6.1,31.0,46,19799,-0.35845640967404924,0.0,baseline,1
68.0,4,10.0,89.0,5,38042,0.10787645715847624,0.0,baseline,1
81.0,6,9.4,39.0,41,4168,-0.6526091253569234,0.0,baseline,1
23.0,66,46.0,3.7,76,498,-0.7717228462752406,0.0,baseline,3
8037.0,70,56.0,11.9,100,721,-0.748630066710155,0.0,baseline,3
34359.0,70,69.0,12.5,89,708,-0.7426659709792434,0.0,baseline,3
2599856.0,29,27.0,4.6,60,1089,-0.7671062894133306,0.0,baseline,3
14323385.0,61,23.0,14.0,77,755,-0.7575901733650675,0.0,baseline,3
45026.0,61,44.0,5.6,50,808,-0.7631501276390515,0.0,baseline,3
9509560.0,37,13.0,2.8,99,168,-0.7938614745526297,0.0,baseline,3
7179.0,34,19.0,7.0,103,1457,-0.7585594481100421,0.0,baseline,3
3.0,65,68.0,4.6,105,1121,-0.7490822211321881,0.0,baseline,3
75926097.0,38,53.0,13.1,48,527,-0.7525374253622169,0.0,baseline,3
951.0,44,49.0,3.4,53,765,-0.7664666987728538,0.0,baseline,3
238.0,14518,923.0,356.0,8,5,0.647319271958811,0.0,baseline,0
614.0,14644,511.0,73.0,17,11,-0.01521510900555853,0.0,baseline,0
871.0,19778,1596.0,410.0,11,6,1.1756760470191248,0.0,top_5%,0
301.0,16273,331.0,455.0,11,8,0.6438877827671035,0.0,baseline,0
343.0,233,1976.0,252.0,13,10,0.4306907592550664,0.0,baseline,0
198.0,20222,1237.0,267.0,6,0,0.7928791681300891,0.0,top_10%,0
54.0,14669,1864.0,65.0,11,1,0.5076428992249065,0.0,baseline,0
114.0,24311,550.0,454.0,13,1,0.9816403691972776,0.0,top_5%,0
10.0,21913,1351.0,272.0,15,2,0.900203288005211,0.0,top_10%,0
267.0,6088,370.0,134.0,17,5,-0.23189406284696074,0.0,baseline,0
107.0,4384,1041.0,410.0,10,2,0.47131630110564016,0.0,baseline,0
267.0,3300,1618.0,355.0,13,5,0.5682684690899752,0.0,baseline,0
60.0,18072,347.0,290.0,10,9,0.4134248421604839,0.0,baseline,0
925.0,24920,1268.0,365.0,18,2,1.1272540788924803,0.0,top_5%,0
663.0,19535,59.0,107.0,12,10,0.019841360615484527,0.0,baseline,0
622.0,11030,1222.0,245.0,13,4,0.458759317197393,0.0,baseline,0
963.0,5110,1750.0,136.0,11,9,0.2881813792913982,0.0,baseline,0
250.0,12943,1554.0,3.0,19,7,0.22029677492219188,0.0,baseline,3
190.0,6005,1980.0,208.0,8,2,0.5354298104239236,0.0,baseline,0
27.0,3009,170.0,45.0,13,3,-0.5663522388771243,0.0,baseline,0
860.0,3153,486.0,471.0,18,4,0.3210392471541188,0.0,baseline,0
475.0,18142,424.0,347.0,13,11,0.5475596893139376,0.0,baseline,0
420.0,16603,1278.0,111.0,18,9,0.4180719584288018,0.0,baseline,0
29.0,12351,276.0,103.0,10,7,-0.1272544993796543,0.0,baseline,0
390.0,21190,427.0,78.0,4,2,0.1660908147868134,0.0,baseline,0
199.0,5617,710.0,143.0,5,2,-0.09594628482191922,0.0,baseline,0
207.0,1745,1278.0,64.0,14,0,-0.13303533952347077,0.0,baseline,0
681.0,19232,779.0,149.0,7,3,0.37035578962833027,0.0,baseline,0
19.0,23233,100.0,272.0,12,8,0.44579150811937074,0.0,baseline,0
872.0,16738,759.0,440.0,7,2,0.8014331678583313,0.0,top_10%,0
870.0,12887,1485.0,487.0,14,10,1.0519149211047785,0.0,top_5%,0
394.0,11999,1603.0,320.0,15,0,0.7736046472487115,0.0,baseline,0
422.0,7649,1608.0,246.0,15,10,0.5073669323243871,0.0,baseline,0
880.0,18941,1937.0,188.0,8,4,0.889748628631853,0.0,top_10%,0
663.0,22946,1959.0,24.0,17,2,0.7327721840106285,0.0,baseline,0
428.0,8622,470.0,153.0,18,0,-0.07884818708550789,0.0,baseline,0
548.0,4440,819.0,169.0,9,7,-0.04341316530747679,0.0,baseline,0
887.0,10958,1556.0,218.0,5,3,0.5409003900942961,0.0,baseline,0
767.0,5550,1798.0,23.0,17,6,0.12005105934560276,0.0,baseline,0
803.0,11417,594.0,154.0,16,11,0.060232220295109024,0.0,baseline,0
932.0,4118,227.0,104.0,9,8,-0.40385067516970663,0.0,baseline,0
855.0,8587,540.0,341.0,9,2,0.2821609878502004,0.0,baseline,0
560.0,12369,1063.0,97.0,16,8,0.17472571719068358,0.0,baseline,0
696.0,22292,1133.0,3.0,8,1,0.34730936582834515,0.0,baseline,0
19.0,4476,983.0,125.0,13,0,-0.055633391107751735,0.0,baseline,0
523.0,758,354.0,307.0,17,2,-0.09831036411428828,0.0,baseline,0
36.0,6,11.1,34.0,28,5688,-0.6306993032500107,0.0,baseline,1
13.0,3,4.9,58.0,49,24644,-0.21485763391099968,0.0,baseline,1
80.0,2,5.2,44.0,31,14966,-0.43148798628544976,0.0,baseline,1
37.0,5,3.0,74.0,16,25184,-0.1763928463004562,0.0,baseline,1
52.0,3,2.3,98.0,2,21757,-0.20197958459272142,0.0,baseline,1
95.0,9,5.8,57.0,11,4748,-0.6104376256058052,0.0,baseline,1
27.0,8,11.4,62.0,44,6528,-0.5640768552237474,0.0,baseline,1
68.0,3,1.7,97.0,41,38378,0.12543964461438958,0.0,baseline,1
45.0,8,7.1,20.0,39,39701,0.017034172903082262,0.0,baseline,1
71.0,8,7.8,88.0,9,24157,-0.16985504598373727,0.0,baseline,1
30.0,7,1.1,23.0,37,21237,-0.3460060914146502,0.0,baseline,1
33.0,8,1.6,41.0,36,13261,-0.47185537546359724,0.0,baseline,1
17.0,2,6.2,40.0,39,34366,-0.05368813289776103,0.0,baseline,1
62.0,9,6.7,88.0,21,18889,-0.2746738053671155,0.0,baseline,1
76.0,9,0.5,39.0,47,24481,-0.25343137416130396,0.0,baseline,1
74.0,6,0.7,26.0,19,20363,-0.3581844182900991,0.0,baseline,1
39.0,9,5.4,91.0,27,18180,-0.2839071773521485,0.0,baseline,1
41.0,5,11.7,63.0,10,13501,-0.42406612105719177,0.0,baseline,1
62.0,7,0.1,54.0,5,35362,-0.011312792289214502,0.0,baseline,1
44.0,9,10.1,50.0,25,21750,-0.284193437404735,0.0,baseline,1
42.0,9,11.8,59.0,17,38718,0.06879813495321144,0.0,baseline,1
64.0,4,4.7,35.0,32,6540,-0.6146346876207859,0.0,baseline,1
65.0,7,5.2,56.0,18,36983,0.026394927290583597,0.0,baseline,1
31.0,1,8.6,58.0,5,31716,-0.07328330833841426,0.0,baseline,1
16.0,4,11.4,42.0,17,27181,-0.19041658041006362,0.0,baseline,1
12.0,9,6.8,21.0,29,22104,-0.3300552148644693,0.0,baseline,1
54.0,7,11.3,85.0,12,31218,-0.03388139022956371,0.0,baseline,1
40.0,9,0.7,75.0,17,28970,-0.10036060963416053,0.0,baseline,1
18.0,8,10.1,29.0,49,37159,-0.016155412035105204,0.0,baseline,1
88.0,5,2.7,44.0,8,11024,-0.5105170758416819,0.0,baseline,1
83.0,1,3.8,88.0,46,37340,0.08963144099435266,0.0,baseline,1
46.0,4,9.6,35.0,3,32315,-0.10182007667488635,0.0,baseline,1
26.0,7,6.4,58.0,19,10667,-0.4911672158207179,0.0,baseline,1
86.0,4,7.9,47.0,23,1288,-0.696123545031251,0.0,baseline,1
43.0,2,4.4,83.0,33,2229,-0.6149057199098191,0.0,baseline,1
10.0,1,3.2,91.0,6,10843,-0.4304536773036102,0.0,baseline,1
10.0,1,10.4,50.0,22,18402,-0.35068492407472185,0.0,baseline,1
51.0,5,0.3,64.0,31,31286,-0.07430182974157881,0.0,baseline,1
39.0,8,11.8,72.0,13,2250,-0.6309274064508441,0.0,baseline,1
39.0,9,6.0,77.0,6,30924,-0.0559733813891293,0.0,baseline,1
87.0,6,5.1,62.0,30,18227,-0.3347586212003921,0.0,baseline,1
90.0,3,4.3,72.0,40,36479,0.04437497986182923,0.0,baseline,1
11.0,7,1.5,95.0,25,20400,-0.23440210707566295,0.0,baseline,1
36.0,5,6.1,72.0,8,31553,-0.052483819696146544,0.0,baseline,1
99.0,1,9.5,58.0,21,18737,-0.3301758304621095,0.0,baseline,1
86.0,3,3.3,40.0,46,32132,-0.09908544202799513,0.0,baseline,1
283179.0,49,66.0,8.6,107,828,-0.7490728659936934,0.0,baseline,3
612959.0,60,10.0,6.0,86,616,-0.7797575899912528,0.0,baseline,3
2552.0,40,13.0,2.7,109,1250,-0.7724992297144441,0.0,baseline,3
7737479.0,32,20.0,2.9,89,326,-0.7879336292390156,0.0,baseline,3
4815960.0,41,67.0,16.2,51,609,-0.7397538394912218,0.0,baseline,3
28491.0,38,33.0,6.3,95,311,-0.7768413056910654,0.0,baseline,3
73142.0,29,71.0,3.6,59,1068,-0.7518537600207812,0.0,baseline,3
4572676.0,71,66.0,3.2,54,1309,-0.748449870490937,0.0,baseline,3
488964.0,24,21.0,11.3,58,982,-0.7598491123564843,0.0,baseline,3
862492.0,57,79.0,17.8,101,435,-0.7350958202280743,0.0,baseline,3
720704.0,56,28.0,11.7,59,980,-0.7553952414959713,0.0,baseline,3
442.0,6981,223.0,186.0,16,4,-0.16964418618296592,0.0,baseline,0
499.0,19351,1068.0,386.0,18,7,0.9102221701199302,0.0,top_10%,0
227.0,23736,1287.0,439.0,16,11,1.2293159234962494,0.0,top_5%,0
918.0,7662,1276.0,161.0,13,1,0.2247992127522323,0.0,baseline,0
248.0,17342,748.0,321.0,6,0,0.6044167387443874,0.0,baseline,0
64.0,22164,810.0,57.0,16,8,0.3113712319951621,0.0,baseline,0
764.0,5369,1268.0,289.0,6,2,0.3771396704605636,0.0,baseline,0
646.0,23339,1694.0,187.0,11,4,0.9299519545335689,0.0,top_10%,0
654.0,5723,1933.0,72.0,7,0,0.26603938247570647,0.0,baseline,0
331.0,14706,947.0,23.0,17,5,0.07058703867723334,0.0,baseline,0
945.0,16991,314.0,346.0,4,10,0.46593995457307985,0.0,baseline,0
796.0,14940,1095.0,197.0,18,6,0.446070749476405,0.0,baseline,0
247.0,24395,1229.0,373.0,13,5,1.1095616578912941,0.0,top_5%,0
252.0,18472,685.0,147.0,7,8,0.30571978102357006,0.0,baseline,0
875.0,16293,1166.0,444.0,19,2,0.9559339569225332,0.0,top_10%,0
609.0,18428,332.0,483.0,8,4,0.7617808181174146,0.0,baseline,0
919.0,16124,1129.0,301.0,8,11,0.681833286317596,0.0,baseline,0
956.0,17555,1686.0,492.0,11,3,1.28719812701389,0.0,top_5%,0
817.0,8236,218.0,385.0,16,1,0.22166381823599512,0.0,baseline,0
428.0,24760,1305.0,276.0,7,5,0.9786866048788276,0.0,top_5%,0
881.0,6949,1051.0,54.0,12,9,-0.07696134232178944,0.0,baseline,0
359.0,3628,1416.0,21.0,5,1,-0.09553194231524806,0.0,baseline,0
480.0,12856,464.0,83.0,9,5,-0.07242856105906637,0.0,baseline,0
807.0,24544,1728.0,211.0,17,11,1.0241534793504292,0.0,top_5%,0
340.0,3515,127.0,27.0,15,9,-0.599376625736591,0.0,baseline,0
67.0,20891,1764.0,24.0,8,8,0.5909301425899074,0.0,baseline,0
215.0,1497,1176.0,294.0,19,3,0.22777898207816671,0.0,baseline,0
833.0,15736,943.0,388.0,7,8,0.7505252171388024,0.0,baseline,0
137.0,20788,203.0,305.0,15,4,0.46833069556209217,0.0,baseline,0
478.0,15249,1528.0,180.0,16,2,0.5971749650643197,0.0,baseline,0
220.0,8686,1565.0,352.0,8,10,0.7114307993592739,0.0,baseline,0
178.0,6883,1600.0,1.0,5,11,0.04444553061457063,0.0,baseline,3
56.0,4221,190.0,106.0,15,4,-0.4118049775627276,0.0,baseline,0
210.0,7334,1419.0,2.0,12,5,-0.011479872729668383,0.0,baseline,3
937.0,19272,1145.0,361.0,10,1,0.8936940117279863,0.0,top_10%,0
573.0,21901,1284.0,84.0,17,0,0.5389053229306364,0.0,baseline,0
639.0,9502,641.0,241.0,5,0,0.17312453708499964,0.0,baseline,0
926.0,8229,1502.0,281.0,4,1,0.545639946919885,0.0,baseline,0
197.0,6062,1780.0,458.0,9,1,0.9024644822382676,0.0,top_10%,0
629.0,5668,1990.0,338.0,6,6,0.7600486142019314,0.0,baseline,0
296.0,8075,102.0,438.0,4,3,0.26489063467947643,0.0,baseline,0
376.0,1886,576.0,249.0,13,10,-0.07778236652338089,0.0,baseline,0
815.0,12138,1772.0,17.0,6,4,0.3062542482788406,0.0,baseline,0
456.0,8281,40.0,479.0,6,6,0.31975413723442164,0.0,baseline,0
471.0,11571,477.0,166.0,6,10,0.04000234578134173,0.0,baseline,0
311.0,8941,1502.0,77.0,7,4,0.20532893671695146,0.0,baseline,0
44.0,4,11.6,62.0,27,1990,-0.6540684909963211,0.0,baseline,1
51.0,8,12.0,98.0,6,12743,-0.37663741494553504,0.0,baseline,1
54.0,3,2.7,40.0,17,25739,-0.22603538077910196,0.0,baseline,1
35.0,7,3.3,92.0,16,39496,0.13946781840686176,0.0,baseline,1
47.0,6,4.1,58.0,7,9294,-0.519324127569123,0.0,baseline,1
25.0,7,2.7,61.0,10,30645,-0.09132695707558378,0.0,baseline,1
37.0,5,10.1,44.0,19,12678,-0.47479980840972985,0.0,baseline,1
38.0,2,10.8,25.0,1,19343,-0.37630045731134565,0.0,baseline,1
57.0,7,6.6,69.0,26,6501,-0.5540989183043563,0.0,baseline,1
17.0,4,10.1,49.0,20,36010,-0.003489607640485032,0.0,baseline,1
44.0,8,11.1,28.0,49,14930,-0.4581255471598175,0.0,baseline,1
23.0,1,4.8,49.0,9,8343,-0.5540574495268961,0.0,baseline,1
66.0,1,8.1,20.0,45,18405,-0.40488541503091346,0.0,baseline,1
37.0,8,11.4,49.0,2,489,-0.7068898913846895,0.0,baseline,1
62.0,8,10.1,90.0,0,7954,-0.4865369799171786,0.0,baseline,1
31.0,6,9.1,84.0,37,3572,-0.5845191369543853,0.0,baseline,1
55.0,8,8.1,42.0,25,36089,-0.01503887683919039,0.0,baseline,1
